,week,day,date,time,at_value,boxscore,season_year,home_team,away_team,is_winner,team,opponent,week_team_opponent,glicko2_rating,elo_rating
125,9,Sun,2000-10-29,4:16PM,@,boxscore,2000,Seattle Seahawks,Kansas City Chiefs,True,Kansas City Chiefs,Seattle Seahawks,2000-9-Kansas City Chiefs-Seattle Seahawks,1646.0167089237884,1511.4306550940942
126,9,Sun,2000-10-29,8:35PM,@,boxscore,2000,San Diego Chargers,Oakland Raiders,True,Oakland Raiders,San Diego Chargers,2000-9-Oakland Raiders-San Diego Chargers,1799.2763305498065,1538.787686130825
127,9,Mon,2000-10-30,9:01PM,@,boxscore,2000,Washington Redskins,Tennessee Titans,True,Tennessee Titans,Washington Redskins,2000-9-Tennessee Titans-Washington Redskins,1811.8573022729804,1537.4866796968274
128,10,Sun,2000-11-05,1:01PM,@,boxscore,2000,Detroit Lions,Miami Dolphins,True,Miami Dolphins,Detroit Lions,2000-10-Miami Dolphins-Detroit Lions,1790.4661666219704,1531.710644457326
129,10,Sun,2000-11-05,1:02PM,@,boxscore,2000,New England Patriots,Buffalo Bills,True,Buffalo Bills,New England Patriots,2000-10-Buffalo Bills-New England Patriots,1645.0942565459118,1505.5964200807168
130,10,Sun,2000-11-05,1:02PM,,boxscore,2000,Chicago Bears,Indianapolis Colts,True,Chicago Bears,Indianapolis Colts,2000-10-Chicago Bears-Indianapolis Colts,1384.3975582825033,1465.6579718635878
131,10,Sun,2000-11-05,1:02PM,,boxscore,2000,New Orleans Saints,San Francisco 49ers,True,New Orleans Saints,San Francisco 49ers,2000-10-New Orleans Saints-San Francisco 49ers,1512.6596314119133,1519.8858874083103
132,10,Sun,2000-11-05,1:02PM,@,boxscore,2000,Atlanta Falcons,Tampa Bay Buccaneers,True,Tampa Bay Buccaneers,Atlanta Falcons,2000-10-Tampa Bay Buccaneers-Atlanta Falcons,1675.783327701685,1505.3542428110195
133,10,Sun,2000-11-05,1:03PM,@,boxscore,2000,Cincinnati Bengals,Baltimore Ravens,True,Baltimore Ravens,Cincinnati Bengals,2000-10-Baltimore Ravens-Cincinnati Bengals,1575.1811604528066,1514.0125058360943
134,10,Sun,2000-11-05,1:03PM,,boxscore,2000,Philadelphia Eagles,Dallas Cowboys,True,Philadelphia Eagles,Dallas Cowboys,2000-10-Philadelphia Eagles-Dallas Cowboys,1536.4534309179983,1513.2152735944637
135,10,Sun,2000-11-05,1:03PM,,boxscore,2000,Tennessee Titans,Pittsburgh Steelers,True,Tennessee Titans,Pittsburgh Steelers,2000-10-Tennessee Titans-Pittsburgh Steelers,1844.8603348640877,1543.937707758878
136,10,Sun,2000-11-05,1:03PM,@,boxscore,2000,Cleveland Browns,New York Giants,True,New York Giants,Cleveland Browns,2000-10-New York Giants-Cleveland Browns,1660.8623765432487,1532.5786112670216
137,10,Sun,2000-11-05,1:15PM,,boxscore,2000,Oakland Raiders,Kansas City Chiefs,True,Oakland Raiders,Kansas City Chiefs,2000-10-Oakland Raiders-Kansas City Chiefs,1837.8508109826546,1545.2591513660304
138,10,Sun,2000-11-05,4:05PM,,boxscore,2000,Arizona Cardinals,Washington Redskins,True,Arizona Cardinals,Washington Redskins,2000-10-Arizona Cardinals-Washington Redskins,1336.2737095672887,1480.8837174149203
139,10,Sun,2000-11-05,4:15PM,@,boxscore,2000,New York Jets,Denver Broncos,True,Denver Broncos,New York Jets,2000-10-Denver Broncos-New York Jets,1481.8802589931167,1507.2134187477375
140,10,Sun,2000-11-05,4:15PM,,boxscore,2000,Seattle Seahawks,San Diego Chargers,True,Seattle Seahawks,San Diego Chargers,2000-10-Seattle Seahawks-San Diego Chargers,1271.6260557770079,1474.6372946516058
141,10,Sun,2000-11-05,8:35PM,@,boxscore,2000,St. Louis Rams,Carolina Panthers,True,Carolina Panthers,St. Louis Rams,2000-10-Carolina Panthers-St. Louis Rams,1371.1942106804677,1493.568068189734
142,10,Mon,2000-11-06,9:09PM,,boxscore,2000,Green Bay Packers,Minnesota Vikings,True,Green Bay Packers,Minnesota Vikings,2000-10-Green Bay Packers-Minnesota Vikings,1523.7916063442522,1492.3631231609309
143,11,Sun,2000-11-12,1:00PM,,boxscore,2000,Dallas Cowboys,Cincinnati Bengals,True,Dallas Cowboys,Cincinnati Bengals,2000-11-Dallas Cowboys-Cincinnati Bengals,1335.3457109273454,1487.810456337953
144,11,Sun,2000-11-12,1:00PM,,boxscore,2000,Minnesota Vikings,Arizona Cardinals,True,Minnesota Vikings,Arizona Cardinals,2000-11-Minnesota Vikings-Arizona Cardinals,1705.4550589207045,1541.114717580249
145,11,Sun,2000-11-12,1:01PM,,boxscore,2000,Detroit Lions,Atlanta Falcons,True,Detroit Lions,Atlanta Falcons,2000-11-Detroit Lions-Atlanta Falcons,1640.5740203456971,1513.0755523374298
146,11,Sun,2000-11-12,1:01PM,@,boxscore,2000,Pittsburgh Steelers,Philadelphia Eagles,True,Philadelphia Eagles,Pittsburgh Steelers,2000-11-Philadelphia Eagles-Pittsburgh Steelers,1586.713956743469,1519.359379349838
147,11,Sun,2000-11-12,1:02PM,,boxscore,2000,Buffalo Bills,Chicago Bears,True,Buffalo Bills,Chicago Bears,2000-11-Buffalo Bills-Chicago Bears,1668.2386523143703,1512.2831106686551
148,11,Sun,2000-11-12,1:02PM,@,boxscore,2000,Carolina Panthers,New Orleans Saints,True,New Orleans Saints,Carolina Panthers,2000-11-New Orleans Saints-Carolina Panthers,1541.7688509306683,1526.339512761181
149,11,Sun,2000-11-12,1:02PM,@,boxscore,2000,Jacksonville Jaguars,Seattle Seahawks,True,Seattle Seahawks,Jacksonville Jaguars,2000-11-Seattle Seahawks-Jacksonville Jaguars,1334.1248015510027,1480.533541001286
150,11,Sun,2000-11-12,1:03PM,@,boxscore,2000,Tennessee Titans,Baltimore Ravens,True,Baltimore Ravens,Tennessee Titans,2000-11-Baltimore Ravens-Tennessee Titans,1648.5980280421927,1519.4969900895073
151,11,Sun,2000-11-12,1:03PM,,boxscore,2000,Cleveland Browns,New England Patriots,True,Cleveland Browns,New England Patriots,2000-11-Cleveland Browns-New England Patriots,1277.8134895888816,1468.462406288465
152,11,Sun,2000-11-12,4:00PM,,boxscore,2000,San Francisco 49ers,Kansas City Chiefs,True,San Francisco 49ers,Kansas City Chiefs,2000-11-San Francisco 49ers-Kansas City Chiefs,1313.718115924092,1466.2626247623166
153,11,Sun,2000-11-12,4:05PM,@,boxscore,2000,San Diego Chargers,Miami Dolphins,True,Miami Dolphins,San Diego Chargers,2000-11-Miami Dolphins-San Diego Chargers,1792.3101822213173,1539.220517724363
154,11,Sun,2000-11-12,4:15PM,,boxscore,2000,Tampa Bay Buccaneers,Green Bay Packers,True,Tampa Bay Buccaneers,Green Bay Packers,2000-11-Tampa Bay Buccaneers-Green Bay Packers,1707.5276026818344,1511.5784870023242
155,11,Sun,2000-11-12,4:15PM,@,boxscore,2000,New York Giants,St. Louis Rams,True,St. Louis Rams,New York Giants,2000-11-St. Louis Rams-New York Giants,1638.2533956089983,1541.0271820592882
156,11,Sun,2000-11-12,8:35PM,,boxscore,2000,Indianapolis Colts,New York Jets,True,Indianapolis Colts,New York Jets,2000-11-Indianapolis Colts-New York Jets,1689.1067680233432,1526.434884353261
157,11,Mon,2000-11-13,9:09PM,,boxscore,2000,Denver Broncos,Oakland Raiders,True,Denver Broncos,Oakland Raiders,2000-11-Denver Broncos-Oakland Raiders,1588.2488120124283,1512.5590058690998
158,12,Sun,2000-11-19,1:00PM,@,boxscore,2000,Kansas City Chiefs,Buffalo Bills,True,Buffalo Bills,Kansas City Chiefs,2000-12-Buffalo Bills-Kansas City Chiefs,1699.6077804729405,1518.500076593136
159,12,Sun,2000-11-19,1:00PM,,boxscore,2000,Minnesota Vikings,Carolina Panthers,True,Minnesota Vikings,Carolina Panthers,2000-12-Minnesota Vikings-Carolina Panthers,1721.5872486062854,1548.0398319220078
160,12,Sun,2000-11-19,1:02PM,,boxscore,2000,New England Patriots,Cincinnati Bengals,True,New England Patriots,Cincinnati Bengals,2000-12-New England Patriots-Cincinnati Bengals,1379.8550962852296,1466.4621157181707
161,12,Sun,2000-11-19,1:02PM,,boxscore,2000,Green Bay Packers,Indianapolis Colts,True,Green Bay Packers,Indianapolis Colts,2000-12-Green Bay Packers-Indianapolis Colts,1562.6461067885568,1491.4460951881833
162,12,Sun,2000-11-19,1:02PM,,boxscore,2000,Philadelphia Eagles,Arizona Cardinals,True,Philadelphia Eagles,Arizona Cardinals,2000-12-Philadelphia Eagles-Arizona Cardinals,1602.352758326662,1526.1387950436192
163,12,Sun,2000-11-19,1:02PM,@,boxscore,2000,New Orleans Saints,Oakland Raiders,True,Oakland Raiders,New Orleans Saints,2000-12-Oakland Raiders-New Orleans Saints,1766.5671965442173,1546.1478606107296
164,12,Sun,2000-11-19,1:03PM,@,boxscore,2000,New York Giants,Detroit Lions,True,Detroit Lions,New York Giants,2000-12-Detroit Lions-New York Giants,1678.4718127922542,1518.8431968633327
165,12,Sun,2000-11-19,1:03PM,,boxscore,2000,Tennessee Titans,Cleveland Browns,True,Tennessee Titans,Cleveland Browns,2000-12-Tennessee Titans-Cleveland Browns,1771.384925205095,1545.6458327510788
166,12,Sun,2000-11-19,1:04PM,,boxscore,2000,Chicago Bears,Tampa Bay Buccaneers,True,Chicago Bears,Tampa Bay Buccaneers,2000-12-Chicago Bears-Tampa Bay Buccaneers,1467.0531630129838,1464.0696668622388
167,12,Sun,2000-11-19,4:05PM,,boxscore,2000,Denver Broncos,San Diego Chargers,True,Denver Broncos,San Diego Chargers,2000-12-Denver Broncos-San Diego Chargers,1593.4016597539462,1519.8790345803343
168,12,Sun,2000-11-19,4:05PM,@,boxscore,2000,Miami Dolphins,New York Jets,True,New York Jets,Miami Dolphins,2000-12-New York Jets-Miami Dolphins,1665.4867536794156,1520.055138908948
169,12,Sun,2000-11-19,4:15PM,,boxscore,2000,Baltimore Ravens,Dallas Cowboys,True,Baltimore Ravens,Dallas Cowboys,2000-12-Baltimore Ravens-Dallas Cowboys,1662.5011792846258,1526.0426850125307
170,12,Sun,2000-11-19,4:16PM,,boxscore,2000,San Francisco 49ers,Atlanta Falcons,True,San Francisco 49ers,Atlanta Falcons,2000-12-San Francisco 49ers-Atlanta Falcons,1358.5201906784787,1472.2418770469576
171,12,Sun,2000-11-19,8:35PM,@,boxscore,2000,Pittsburgh Steelers,Jacksonville Jaguars,True,Jacksonville Jaguars,Pittsburgh Steelers,2000-12-Jacksonville Jaguars-Pittsburgh Steelers,1378.9557204545047,1480.3362146696181
172,12,Mon,2000-11-20,9:08PM,@,boxscore,2000,St. Louis Rams,Washington Redskins,True,Washington Redskins,St. Louis Rams,2000-12-Washington Redskins-St. Louis Rams,1684.4953086681521,1518.0513797149738
173,13,Thu,2000-11-23,12:36PM,,boxscore,2000,Detroit Lions,New England Patriots,True,Detroit Lions,New England Patriots,2000-13-Detroit Lions-New England Patriots,1692.3848299840936,1525.7409940495209
174,13,Thu,2000-11-23,4:08PM,@,boxscore,2000,Dallas Cowboys,Minnesota Vikings,True,Minnesota Vikings,Dallas Cowboys,2000-13-Minnesota Vikings-Dallas Cowboys,1734.349186080178,1555.179004486973
175,13,Sun,2000-11-26,1:00PM,,boxscore,2000,Tampa Bay Buccaneers,Buffalo Bills,True,Tampa Bay Buccaneers,Buffalo Bills,2000-13-Tampa Bay Buccaneers-Buffalo Bills,1678.1847853723068,1512.2726065753218
176,13,Sun,2000-11-26,1:01PM,,boxscore,2000,Baltimore Ravens,Cleveland Browns,True,Baltimore Ravens,Cleveland Browns,2000-13-Baltimore Ravens-Cleveland Browns,1671.8449530858934,1533.1484913716922
177,13,Sun,2000-11-26,1:01PM,@,boxscore,2000,Washington Redskins,Philadelphia Eagles,True,Philadelphia Eagles,Washington Redskins,2000-13-Philadelphia Eagles-Washington Redskins,1646.0525745092066,1532.2784345386096
178,13,Sun,2000-11-26,1:02PM,,boxscore,2000,New York Jets,Chicago Bears,True,New York Jets,Chicago Bears,2000-13-New York Jets-Chicago Bears,1688.724418202762,1527.0136915494136
179,13,Sun,2000-11-26,1:02PM,@,boxscore,2000,Cincinnati Bengals,Pittsburgh Steelers,True,Pittsburgh Steelers,Cincinnati Bengals,2000-13-Pittsburgh Steelers-Cincinnati Bengals,1499.8171536452749,1499.8053949654975
180,13,Sun,2000-11-26,1:02PM,@,boxscore,2000,St. Louis Rams,New Orleans Saints,True,New Orleans Saints,St. Louis Rams,2000-13-New Orleans Saints-St. Louis Rams,1563.280954429597,1525.8392214986336
181,13,Sun,2000-11-26,4:05PM,,boxscore,2000,Oakland Raiders,Atlanta Falcons,True,Oakland Raiders,Atlanta Falcons,2000-13-Oakland Raiders-Atlanta Falcons,1773.6277741866775,1553.5816718529452
182,13,Sun,2000-11-26,4:15PM,@,boxscore,2000,Indianapolis Colts,Miami Dolphins,True,Miami Dolphins,Indianapolis Colts,2000-13-Miami Dolphins-Indianapolis Colts,1750.533048626316,1539.8631304544504
183,13,Sun,2000-11-26,4:15PM,,boxscore,2000,Jacksonville Jaguars,Tennessee Titans,True,Jacksonville Jaguars,Tennessee Titans,2000-13-Jacksonville Jaguars-Tennessee Titans,1464.2838177936683,1485.2214567046108
184,13,Sun,2000-11-26,4:15PM,,boxscore,2000,San Diego Chargers,Kansas City Chiefs,True,San Diego Chargers,Kansas City Chiefs,2000-13-San Diego Chargers-Kansas City Chiefs,1103.936379555324,1432.4054421817682
185,13,Sun,2000-11-26,4:16PM,@,boxscore,2000,Seattle Seahawks,Denver Broncos,True,Denver Broncos,Seattle Seahawks,2000-13-Denver Broncos-Seattle Seahawks,1616.1498629591058,1526.5556173675423
186,13,Sun,2000-11-26,8:35PM,@,boxscore,2000,Arizona Cardinals,New York Giants,True,New York Giants,Arizona Cardinals,2000-13-New York Giants-Arizona Cardinals,1574.2092574932542,1527.6874056177744
187,13,Mon,2000-11-27,9:12PM,,boxscore,2000,Carolina Panthers,Green Bay Packers,True,Carolina Panthers,Green Bay Packers,2000-13-Carolina Panthers-Green Bay Packers,1393.1191787918094,1485.99499901448
188,14,Thu,2000-11-30,8:35PM,,boxscore,2000,Minnesota Vikings,Detroit Lions,True,Minnesota Vikings,Detroit Lions,2000-14-Minnesota Vikings-Detroit Lions,1780.8888329967376,1561.686167843346
189,14,Sun,2000-12-03,1:01PM,,boxscore,2000,Tampa Bay Buccaneers,Dallas Cowboys,True,Tampa Bay Buccaneers,Dallas Cowboys,2000-14-Tampa Bay Buccaneers-Dallas Cowboys,1688.685144889182,1518.9287477231082
190,14,Sun,2000-12-03,1:01PM,@,boxscore,2000,Washington Redskins,New York Giants,True,New York Giants,Washington Redskins,2000-14-New York Giants-Washington Redskins,1619.32537934514,1533.959654634152
191,14,Sun,2000-12-03,1:01PM,,boxscore,2000,Pittsburgh Steelers,Oakland Raiders,True,Pittsburgh Steelers,Oakland Raiders,2000-14-Pittsburgh Steelers-Oakland Raiders,1567.8995808819125,1504.8840573424193
192,14,Sun,2000-12-03,1:02PM,@,boxscore,2000,Buffalo Bills,Miami Dolphins,True,Miami Dolphins,Buffalo Bills,2000-14-Miami Dolphins-Buffalo Bills,1781.5936445891043,1546.3311377167095
193,14,Sun,2000-12-03,1:02PM,,boxscore,2000,Cincinnati Bengals,Arizona Cardinals,True,Cincinnati Bengals,Arizona Cardinals,2000-14-Cincinnati Bengals-Arizona Cardinals,1247.787148151596,1453.4690159216048
194,14,Sun,2000-12-03,1:02PM,@,boxscore,2000,New Orleans Saints,Denver Broncos,True,Denver Broncos,New Orleans Saints,2000-14-Denver Broncos-New Orleans Saints,1658.9762350610529,1532.567989068372
195,14,Sun,2000-12-03,1:03PM,@,boxscore,2000,Philadelphia Eagles,Tennessee Titans,True,Tennessee Titans,Philadelphia Eagles,2000-14-Tennessee Titans-Philadelphia Eagles,1726.5844420032552,1546.907043268598
196,14,Sun,2000-12-03,1:04PM,,boxscore,2000,Carolina Panthers,St. Louis Rams,True,Carolina Panthers,St. Louis Rams,2000-14-Carolina Panthers-St. Louis Rams,1441.6728891958887,1491.24276862241
197,14,Sun,2000-12-03,1:05PM,@,boxscore,2000,Atlanta Falcons,Seattle Seahawks,True,Seattle Seahawks,Atlanta Falcons,2000-14-Seattle Seahawks-Atlanta Falcons,1352.8427798729526,1480.19862528391
198,14,Sun,2000-12-03,4:05PM,@,boxscore,2000,San Diego Chargers,San Francisco 49ers,True,San Francisco 49ers,San Diego Chargers,2000-14-San Francisco 49ers-San Diego Chargers,1375.5969543062433,1478.9268289439776
199,14,Sun,2000-12-03,4:15PM,,boxscore,2000,New York Jets,Indianapolis Colts,True,New York Jets,Indianapolis Colts,2000-14-New York Jets-Indianapolis Colts,1719.4978518169269,1533.2226034704697
200,14,Sun,2000-12-03,4:16PM,,boxscore,2000,Jacksonville Jaguars,Cleveland Browns,True,Jacksonville Jaguars,Cleveland Browns,2000-14-Jacksonville Jaguars-Cleveland Browns,1486.7554154809159,1491.756376111223
201,14,Sun,2000-12-03,8:35PM,@,boxscore,2000,Chicago Bears,Green Bay Packers,True,Green Bay Packers,Chicago Bears,2000-14-Green Bay Packers-Chicago Bears,1526.9118448311501,1492.1320040445391
202,14,Mon,2000-12-04,9:09PM,,boxscore,2000,New England Patriots,Kansas City Chiefs,True,New England Patriots,Kansas City Chiefs,2000-14-New England Patriots-Kansas City Chiefs,1410.0167227373245,1465.0636640844116
203,15,Sun,2000-12-10,1:00PM,,boxscore,2000,Kansas City Chiefs,Carolina Panthers,True,Kansas City Chiefs,Carolina Panthers,2000-15-Kansas City Chiefs-Carolina Panthers,1401.6462645616923,1488.9832106128035
204,15,Sun,2000-12-10,1:02PM,,boxscore,2000,Chicago Bears,New England Patriots,True,Chicago Bears,New England Patriots,2000-15-Chicago Bears-New England Patriots,1441.0420775039872,1456.3702371798515
205,15,Sun,2000-12-10,1:02PM,,boxscore,2000,Jacksonville Jaguars,Arizona Cardinals,True,Jacksonville Jaguars,Arizona Cardinals,2000-15-Jacksonville Jaguars-Arizona Cardinals,1504.1627355319267,1498.3974874998964
206,15,Sun,2000-12-10,1:02PM,,boxscore,2000,Green Bay Packers,Detroit Lions,True,Green Bay Packers,Detroit Lions,2000-15-Green Bay Packers-Detroit Lions,1577.6173897413191,1497.6649190729222
207,15,Sun,2000-12-10,1:02PM,@,boxscore,2000,Miami Dolphins,Tampa Bay Buccaneers,True,Tampa Bay Buccaneers,Miami Dolphins,2000-15-Tampa Bay Buccaneers-Miami Dolphins,1736.5540990649322,1524.456504011022
208,15,Sun,2000-12-10,1:02PM,,boxscore,2000,Baltimore Ravens,San Diego Chargers,True,Baltimore Ravens,San Diego Chargers,2000-15-Baltimore Ravens-San Diego Chargers,1675.4280270826384,1540.946760595407
209,15,Sun,2000-12-10,1:03PM,,boxscore,2000,Tennessee Titans,Cincinnati Bengals,True,Tennessee Titans,Cincinnati Bengals,2000-15-Tennessee Titans-Cincinnati Bengals,1732.4749024562527,1554.4828517511369
210,15,Sun,2000-12-10,1:03PM,,boxscore,2000,New York Giants,Pittsburgh Steelers,True,New York Giants,Pittsburgh Steelers,2000-15-New York Giants-Pittsburgh Steelers,1650.4275305147112,1540.4606035086913
211,15,Sun,2000-12-10,1:03PM,@,boxscore,2000,Cleveland Browns,Philadelphia Eagles,True,Philadelphia Eagles,Cleveland Browns,2000-15-Philadelphia Eagles-Cleveland Browns,1624.2415304199799,1533.465069932758
212,15,Sun,2000-12-10,4:05PM,,boxscore,2000,Denver Broncos,Seattle Seahawks,True,Denver Broncos,Seattle Seahawks,2000-15-Denver Broncos-Seattle Seahawks,1674.1278626490737,1539.4655884325637
213,15,Sun,2000-12-10,4:15PM,,boxscore,2000,Dallas Cowboys,Washington Redskins,True,Dallas Cowboys,Washington Redskins,2000-15-Dallas Cowboys-Washington Redskins,1365.2630225853866,1472.8129136715324
214,15,Sun,2000-12-10,4:15PM,,boxscore,2000,St. Louis Rams,Minnesota Vikings,True,St. Louis Rams,Minnesota Vikings,2000-15-St. Louis Rams-Minnesota Vikings,1530.760778464631,1529.8971034755605
215,15,Sun,2000-12-10,4:15PM,@,boxscore,2000,San Francisco 49ers,New Orleans Saints,True,New Orleans Saints,San Francisco 49ers,2000-15-New Orleans Saints-San Francisco 49ers,1553.3122506984428,1526.5299234159643
216,15,Sun,2000-12-10,8:35PM,,boxscore,2000,Oakland Raiders,New York Jets,True,Oakland Raiders,New York Jets,2000-15-Oakland Raiders-New York Jets,1741.603204388644,1554.7667227285892
217,15,Mon,2000-12-11,9:00PM,,boxscore,2000,Indianapolis Colts,Buffalo Bills,True,Indianapolis Colts,Buffalo Bills,2000-15-Indianapolis Colts-Buffalo Bills,1603.409523807069,1514.7451833907542
218,16,Sat,2000-12-16,12:37PM,,boxscore,2000,Pittsburgh Steelers,Washington Redskins,True,Pittsburgh Steelers,Washington Redskins,2000-16-Pittsburgh Steelers-Washington Redskins,1568.5565148258054,1504.3500738994549
219,16,Sat,2000-12-16,4:06PM,,boxscore,2000,Seattle Seahawks,Oakland Raiders,True,Seattle Seahawks,Oakland Raiders,2000-16-Seattle Seahawks-Oakland Raiders,1410.0332675349325,1477.919391387847
220,16,Sun,2000-12-17,1:00PM,,boxscore,2000,Kansas City Chiefs,Denver Broncos,True,Kansas City Chiefs,Denver Broncos,2000-16-Kansas City Chiefs-Denver Broncos,1461.0653799532865,1494.1174946303229
221,16,Sun,2000-12-17,1:00PM,@,boxscore,2000,Minnesota Vikings,Green Bay Packers,True,Green Bay Packers,Minnesota Vikings,2000-16-Green Bay Packers-Minnesota Vikings,1622.4543278391222,1502.6614077396246
222,16,Sun,2000-12-17,1:02PM,@,boxscore,2000,Buffalo Bills,New England Patriots,True,New England Patriots,Buffalo Bills,2000-16-New England Patriots-Buffalo Bills,1424.663595234574,1464.6101598610883
223,16,Sun,2000-12-17,1:02PM,,boxscore,2000,Cincinnati Bengals,Jacksonville Jaguars,True,Cincinnati Bengals,Jacksonville Jaguars,2000-16-Cincinnati Bengals-Jacksonville Jaguars,1305.3851107435653,1450.9933304296958
224,16,Sun,2000-12-17,1:02PM,@,boxscore,2000,New York Jets,Detroit Lions,True,Detroit Lions,New York Jets,2000-16-Detroit Lions-New York Jets,1651.2717183058433,1519.4720696226786
225,16,Sun,2000-12-17,1:03PM,,boxscore,2000,New Orleans Saints,Atlanta Falcons,True,New Orleans Saints,Atlanta Falcons,2000-16-New Orleans Saints-Atlanta Falcons,1563.240712895529,1533.868225915438
226,16,Sun,2000-12-17,1:03PM,@,boxscore,2000,Cleveland Browns,Tennessee Titans,True,Tennessee Titans,Cleveland Browns,2000-16-Tennessee Titans-Cleveland Browns,1737.6090087410569,1562.3867286718248
227,16,Sun,2000-12-17,1:04PM,,boxscore,2000,Carolina Panthers,San Diego Chargers,True,Carolina Panthers,San Diego Chargers,2000-16-Carolina Panthers-San Diego Chargers,1409.3867304153616,1492.5335421038008
